HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station,Bed_Size_Encoded,Burden_Status,KProto_Cluster,DBSCAN_Cluster,Visits_Volume_Bin,Capacity_Strain_Bin
Nonprofit,Rural,Non-Teaching,Homeless,24025.0,14.0,260.3333333333333,Yes,No,1716.070202806998,2,Normal,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,9708.5,5.0,47.0,Yes,Yes,1941.696116607767,3,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,8570.0,14.0,71.0,Yes,Yes,612.1424198982716,3,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,55911.0,49.0,2105.3333333333335,No,Yes,1141.0405834611054,5,Normal,3,0,High Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Homeless,10039.0,8.0,27.0,Yes,Yes,1254.8734314082108,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,41025.0,30.0,1347.0,No,No,1367.4995441668186,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,46164.333333333336,44.0,487.0,No,No,1049.1891554873132,7,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,63404.333333333336,52.0,338.3333333333333,No,No,1219.3138680806665,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,50722.333333333336,32.0,1338.6666666666667,No,No,1585.072421331535,5,Normal,2,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,16929.333333333332,12.0,54.333333333333336,No,No,1410.7766021306093,3,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,63958.666666666664,36.0,437.3333333333333,No,No,1776.629136121536,4,Overburdened,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,16776.666666666668,12.0,99.66666666666667,Yes,Yes,1398.0543905102302,3,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,55450.333333333336,59.0,1066.0,Yes,Yes,939.8359988978533,6,Under-Burdened,0,1,High Volume,Low Strain
Nonprofit,Urban,Teaching,Homeless,80788.66666666667,73.0,5331.625,Yes,No,1106.693912325035,7,Normal,0,0,High Volume,Low Strain
Nonprofit,Rural,Non-Teaching,Homeless,35672.666666666664,10.0,37.333333333333336,Yes,Yes,3567.263099403567,1,Overburdened,1,2,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,57338.0,48.0,1602.0,No,Yes,1194.5414178038711,6,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,47511.333333333336,21.0,271.3333333333333,No,Yes,2262.4433670904605,4,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Frontier,Non-Teaching,Homeless,5907.0,4.333333333333333,8.0,Yes,Yes,1363.1507004214607,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Homeless,10314.0,8.0,184.33333333333334,Yes,Yes,1289.2483884395144,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Rural,Non-Teaching,Homeless,28371.0,20.0,1365.5,Yes,Yes,1418.5492907253547,3,Normal,1,0,Medium Volume,Medium Strain
Government,Rural,Non-Teaching,Homeless,39829.0,16.0,122.0,Yes,Yes,2489.31094418066,3,Overburdened,1,0,Medium Volume,High Strain
Government,Rural,Non-Teaching,Homeless,7991.666666666667,7.666666666666667,18.666666666666668,No,No,1042.3899447087679,1,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,28485.0,10.0,100.5,Yes,Yes,2848.4971515028487,4,Overburdened,1,0,Medium Volume,High Strain
Government,Frontier,Non-Teaching,Homeless,6546.333333333333,8.0,13.0,Yes,Yes,818.290643803362,3,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,64106.0,42.666666666666664,2304.0,No,Yes,1502.484022855307,3,Normal,3,0,High Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,15535.666666666666,12.0,13.666666666666666,Yes,Yes,1294.6378100240472,2,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,20035.333333333332,13.0,53.0,Yes,Yes,1541.1783016577167,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,88985.33333333333,40.666666666666664,366.6666666666667,Yes,Yes,2188.163396353263,4,Overburdened,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,18720.666666666668,8.0,227.33333333333334,Yes,Yes,2340.080408232823,1,Overburdened,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,18771.0,12.0,413.0,Yes,Yes,1564.2486964594198,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,10002.666666666666,8.0,83.0,Yes,Yes,1250.3317704186202,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,14433.0,8.0,304.5,No,No,1804.122744846569,3,Overburdened,4,0,Low Volume,High Strain
Government,Urban,Non-Teaching,Homeless,102466.66666666667,42.666666666666664,1077.0,No,Yes,2401.561937133921,6,Overburdened,3,3,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,36011.0,26.0,2289.5,No,No,1385.0379288315658,6,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,12317.0,17.0,1124.6666666666667,No,No,724.528985571185,6,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,57101.0,35.0,5331.625,No,No,1631.4566767266635,6,Normal,3,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,34882.0,50.5,1321.0,Yes,No,690.7325364886066,6,Under-Burdened,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Teaching,Homeless,65446.0,41.0,17.5,Yes,No,1596.2435131113382,6,Normal,3,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,29986.333333333332,14.0,120.33333333333333,No,Yes,2141.879422467079,2,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,3751.5,4.0,81.5,Yes,Yes,937.8726553183618,3,Under-Burdened,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,20267.0,12.0,152.0,No,No,1688.915259237284,5,Normal,4,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,33361.5,14.0,990.5,No,No,2382.9625835981547,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,46487.666666666664,30.666666666666668,721.0,No,No,1515.9016795972782,4,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,9859.5,8.0,640.0,Yes,Yes,1232.4359594550508,3,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,6710.333333333333,9.0,408.3333333333333,No,No,745.591764157299,3,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,16033.333333333334,21.0,136.66666666666666,No,No,763.4916999245874,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,39767.5,37.0,330.0,No,No,1074.7970068116197,7,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,18635.5,9.0,174.5,Yes,No,2070.608810434655,3,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,79359.66666666667,32.0,293.0,No,No,2479.9888083368305,6,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,68964.66666666667,30.0,388.6666666666667,Yes,No,2298.8214559484036,7,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Teaching,Homeless,53635.333333333336,57.0,3528.6666666666665,Yes,No,940.9705951513575,6,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,62426.5,49.5,1011.5,Yes,No,1261.1411593654223,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,61938.666666666664,41.0,674.6666666666666,No,No,1510.6988185287432,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,79005.0,53.0,1980.3333333333333,No,No,1490.6600961018685,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,40703.0,29.0,873.5,No,No,1403.5512401547448,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,32344.666666666668,18.0,1867.6666666666667,No,No,1796.9249276342996,3,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,36378.0,15.0,393.5,No,No,2425.198383201078,5,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,29577.0,10.666666666666666,529.0,Yes,No,2772.841150461422,4,Overburdened,4,0,Medium Volume,High Strain
Nonprofit,Urban,Teaching,Homeless,72059.5,64.0,1582.5,No,No,1125.9295115735138,6,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,35037.666666666664,29.0,693.3333333333334,No,No,1208.19498567989,6,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,16074.666666666666,5.666666666666667,97.33333333333333,No,No,2836.700876410218,3,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Teaching,Homeless,54946.0,55.5,3653.0,No,No,990.0178396364253,7,Under-Burdened,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,47234.0,37.0,1788.0,No,No,1276.5942495691215,6,Normal,3,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,4946.5,4.0,208.0,No,No,1236.621908445229,2,Normal,4,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,6297.5,7.0,1166.5,No,No,899.6415719406116,3,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,77714.0,71.0,1422.5,No,No,1094.5632261178555,6,Normal,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,57211.0,61.0,1423.6666666666667,No,No,937.8850921499849,7,Under-Burdened,0,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,12230.666666666666,8.0,82.33333333333333,No,No,1528.8314222940555,3,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,32363.666666666668,15.333333333333334,593.3333333333334,No,No,2110.672536517911,5,Overburdened,2,0,Medium Volume,High Strain
Government,Urban,Non-Teaching,Homeless,31796.5,21.0,2650.0,No,No,1514.1183266103208,5,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,6826.0,7.0,177.66666666666666,Yes,No,975.1414640836227,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,18475.333333333332,12.0,1600.0,No,No,1539.609828102921,4,Normal,2,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,46827.333333333336,41.333333333333336,875.0,Yes,Yes,1132.9190807453836,6,Normal,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,23936.333333333332,27.0,1860.0,No,No,886.530535852888,5,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,50359.333333333336,40.0,878.0,No,No,1258.9830185875787,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,9195.333333333334,8.0,59.333333333333336,No,No,1149.4152298976294,3,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,43418.0,32.0,441.0,No,No,1356.8120759962262,6,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,21073.5,13.0,105.0,No,No,1621.037214586758,4,Normal,2,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,46270.0,30.0,862.6666666666666,No,No,1542.3328192223937,5,Normal,4,0,Medium Volume,Medium Strain
Nonprofit,Urban,Teaching,Homeless,49428.0,28.0,517.3333333333334,No,No,1765.285083826756,6,Overburdened,2,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,23054.5,13.0,456.0,No,No,1773.4217127525287,4,Overburdened,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,52035.666666666664,30.0,304.6666666666667,No,No,1734.5216440483407,6,Normal,2,0,High Volume,High Strain
Government,Urban,Teaching,Homeless,73969.0,72.66666666666667,4181.666666666667,Yes,No,1017.9218782676313,6,Under-Burdened,0,0,High Volume,Low Strain
Government,Urban,Teaching,Homeless,105955.5,80.5,5331.625,No,No,1316.2172277991021,7,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Teaching,Homeless,99493.0,29.0,5331.625,Yes,Yes,3430.791920416579,3,Overburdened,2,4,High Volume,High Strain
Government,Urban,Teaching,Homeless,50463.666666666664,50.666666666666664,2873.6666666666665,No,No,995.9932244750214,6,Under-Burdened,3,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,40780.666666666664,37.333333333333336,333.6666666666667,No,No,1092.3389931234838,5,Normal,3,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,67262.0,33.0,470.6666666666667,Yes,No,2038.2418065933919,5,Overburdened,2,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,92182.33333333333,80.0,983.0,No,No,1152.2790226317886,6,Normal,0,0,High Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,64397.333333333336,35.0,1022.0,Yes,Yes,1839.9232838314426,4,Overburdened,3,0,High Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,77745.33333333333,38.0,19.333333333333332,Yes,Yes,2045.9292861589595,6,Overburdened,3,1,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,27449.0,19.0,180.33333333333334,No,No,1444.683450166605,3,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,29936.333333333332,31.0,250.66666666666666,No,No,965.6878605307977,6,Under-Burdened,2,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,14621.0,9.0,251.33333333333334,No,No,1624.553750495833,1,Normal,2,0,Low Volume,High Strain
Government,Rural,Non-Teaching,Homeless,6284.0,3.6666666666666665,45.666666666666664,Yes,Yes,1713.8135077813424,1,Normal,1,0,Low Volume,High Strain
Nonprofit,Rural,Non-Teaching,Homeless,9094.0,6.0,183.66666666666666,Yes,Yes,1515.6641405597659,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,28163.666666666668,19.0,557.3333333333334,Yes,Yes,1482.2974654574743,2,Normal,1,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,13366.0,9.0,72.66666666666667,Yes,Yes,1485.1094609894878,1,Normal,1,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,25567.333333333332,10.0,401.6666666666667,Yes,Yes,2556.7307766025565,1,Overburdened,1,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,57461.0,26.0,1917.3333333333333,Yes,Yes,2210.0376115239956,4,Overburdened,2,0,High Volume,High Strain
Government,Frontier,Non-Teaching,Homeless,511.0,1.0,1.0,Yes,Yes,510.99489005109945,1,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,41278.666666666664,30.666666666666668,839.3333333333334,No,No,1346.0430393337915,5,Normal,2,0,Medium Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,14553.0,6.0,46.666666666666664,No,Yes,2425.495957506738,2,Overburdened,1,0,Low Volume,High Strain
Government,Urban,Non-Teaching,Homeless,50028.333333333336,16.0,746.6666666666666,Yes,Yes,3126.768879102784,5,Overburdened,1,0,High Volume,High Strain
Government,Urban,Non-Teaching,Homeless,51527.5,19.0,919.5,Yes,Yes,2711.972256856707,4,Overburdened,1,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,24487.0,18.0,547.6666666666666,No,No,1360.3881331177038,4,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Rural,Non-Teaching,Homeless,6034.5,8.0,8.5,No,No,754.3115571105536,3,Under-Burdened,1,0,Low Volume,Low Strain
Government,Rural,Non-Teaching,Homeless,12749.5,15.0,24.0,Yes,Yes,849.9661000226,2,Under-Burdened,1,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,92289.0,35.666666666666664,102.66666666666667,No,No,2587.5413305958887,6,Overburdened,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,27767.5,26.0,452.5,No,No,1067.9803584690928,5,Under-Burdened,2,0,Medium Volume,Low Strain
Investor Owned,Urban,Teaching,Homeless,23505.0,30.0,714.0,No,Yes,783.4997388334205,5,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,5063.0,8.0,137.0,No,No,632.8742089072389,3,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,12153.0,11.0,993.0,No,Yes,1104.8171774389295,4,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,100965.66666666667,80.5,2559.0,No,No,1254.2317282527874,6,Normal,0,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,11960.0,12.0,576.0,No,No,996.6658361118033,3,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,11887.333333333334,11.0,168.66666666666666,No,No,1080.6656842433174,3,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,25199.5,23.0,341.5,No,No,1095.6299584217572,4,Normal,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,11411.0,10.0,516.0,Yes,No,1141.098858901141,4,Normal,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,34495.5,44.5,265.5,No,No,775.1796010832356,6,Under-Burdened,3,0,Medium Volume,Low Strain
Government,Urban,Teaching,Homeless,42020.0,50.666666666666664,1279.3333333333333,Yes,No,829.3419415772483,6,Under-Burdened,3,0,Medium Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,19240.0,12.0,721.3333333333334,Yes,No,1603.3319972233357,4,Normal,4,0,Low Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,27262.5,31.0,447.0,No,No,879.4352001821935,5,Under-Burdened,2,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,14340.0,20.0,382.0,No,No,716.9996415001792,4,Under-Burdened,2,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,53749.666666666664,36.0,1094.6666666666667,No,No,1493.045881561329,6,Normal,3,0,High Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,4135.333333333333,8.0,232.0,No,No,516.916020521641,4,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,24221.0,24.0,1185.6666666666667,Yes,No,1009.2079128300363,5,Under-Burdened,4,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,17550.0,17.5,799.5,No,No,1002.8565697962458,5,Under-Burdened,4,0,Low Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,109291.5,72.0,780.5,No,No,1517.9372891753765,5,Normal,0,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,26386.333333333332,14.0,891.6666666666666,No,Yes,1884.7367489975602,2,Overburdened,2,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,69937.5,69.0,1195.5,No,No,1013.5868096251,6,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,112998.5,62.0,545.6666666666666,No,No,1822.5561576522325,6,Overburdened,0,0,High Volume,High Strain
Government,Frontier,Non-Teaching,Homeless,3495.0,3.0,4.666666666666667,Yes,Yes,1164.996116679611,1,Normal,1,0,Low Volume,Medium Strain
Government,Frontier,Non-Teaching,Homeless,2546.6666666666665,2.0,7.0,Yes,Yes,1273.3269666984997,1,Normal,1,0,Low Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,44698.666666666664,30.0,815.0,No,Yes,1489.9550589038693,4,Normal,4,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,54417.5,28.0,1359.0,No,Yes,1943.4814487566255,6,Overburdened,4,0,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,39938.5,29.0,544.5,Yes,Yes,1377.189180279593,6,Normal,4,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,45627.5,12.0,572.0,No,Yes,3802.2884980929184,3,Overburdened,4,5,Medium Volume,High Strain
Government,Rural,Non-Teaching,Homeless,7767.0,7.0,215.0,Yes,Yes,1109.5698434716523,1,Normal,1,0,Low Volume,Low Strain
Investor Owned,Urban,Non-Teaching,Homeless,45660.666666666664,41.0,1181.3333333333333,No,Yes,1113.6745251200343,4,Normal,3,0,Medium Volume,Low Strain
Government,Urban,Non-Teaching,Homeless,37046.333333333336,28.0,835.6666666666666,No,Yes,1323.0828608037402,2,Normal,2,0,Medium Volume,Medium Strain
Investor Owned,Urban,Non-Teaching,Homeless,15067.333333333334,12.0,162.33333333333334,Yes,No,1255.6100647693906,2,Normal,4,0,Low Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,54291.666666666664,41.0,1039.3333333333333,No,Yes,1324.1866688975604,5,Normal,3,0,High Volume,Medium Strain
Nonprofit,Urban,Non-Teaching,Homeless,47474.5,26.0,121.5,No,Yes,1825.9416054070748,2,Overburdened,2,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,90694.33333333333,53.0,616.0,No,Yes,1711.213513607513,3,Normal,3,6,High Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,35054.666666666664,21.0,291.3333333333333,No,No,1669.2690463798192,3,Normal,4,0,Medium Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,47299.5,58.5,209.0,No,Yes,808.5383233267823,3,Under-Burdened,0,0,Medium Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,95381.5,59.0,2769.0,No,No,1616.6353192143526,5,Normal,0,0,High Volume,High Strain
Government,Urban,Teaching,Homeless,63503.666666666664,70.0,2059.3333333333335,No,No,907.1951084959368,7,Under-Burdened,0,0,High Volume,Low Strain
Nonprofit,Urban,Non-Teaching,Homeless,84523.33333333333,51.333333333333336,5331.625,No,No,1646.5581208003657,7,Normal,3,0,High Volume,High Strain
Nonprofit,Urban,Non-Teaching,Homeless,106119.0,53.0,1615.5,No,No,2002.2449052368102,5,Overburdened,3,0,High Volume,High Strain
Government,Rural,Non-Teaching,Homeless,21385.333333333332,18.0,174.0,Yes,No,1188.0734140332884,2,Normal,1,0,Low Volume,Medium Strain
Government,Rural,Non-Teaching,Homeless,11297.666666666666,7.0,18.333333333333332,Yes,Yes,1613.9500753094162,1,Normal,1,0,Low Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,33224.0,15.0,467.3333333333333,No,No,2214.9318567120954,3,Overburdened,4,0,Medium Volume,High Strain
Investor Owned,Urban,Non-Teaching,Homeless,22289.0,12.0,412.0,No,Yes,1857.4151188207343,3,Overburdened,4,0,Low Volume,High Strain
