Tot_ED_NmbVsts,EDStations,Visits_Per_Station,LICENSED_BED_SIZE,Category,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,PrimaryCareShortageArea,MentalHealthShortageArea,Overburdened,Overburden_Prob
26386.333333333332,14.0,1884.7367489975602,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.44333333333333336
69937.5,69.0,1013.5868096251,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.056666666666666664
112998.5,62.0,1822.5561576522325,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.83
3495.0,3.0,1164.996116679611,1-49,Mental Health,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
2546.6666666666665,2.0,1273.3269666984997,1-49,Mental Health,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
44698.666666666664,30.0,1489.9550589038693,150-199,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.013333333333333334
54417.5,28.0,1943.4814487566255,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9666666666666667
39938.5,29.0,1377.189180279593,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.07
45627.5,12.0,3802.2884980929184,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9666666666666667
7767.0,7.0,1109.5698434716523,1-49,Mental Health,Government,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
45660.666666666664,41.0,1113.6745251200343,150-199,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.0033333333333333335
37046.333333333336,28.0,1323.0828608037402,50-99,Mental Health,Government,Urban,Non-Teaching,No,Yes,0,0.06333333333333334
15067.333333333334,12.0,1255.6100647693906,50-99,Mental Health,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.01
54291.666666666664,41.0,1324.1866688975604,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
47474.5,26.0,1825.9416054070748,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.51
90694.33333333333,53.0,1711.213513607513,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.02
35054.666666666664,21.0,1669.2690463798192,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.1
47299.5,58.5,808.5383233267823,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
95381.5,59.0,1616.6353192143526,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
63503.666666666664,70.0,907.1951084959368,500+,Mental Health,Government,Urban,Teaching,No,No,0,0.0
84523.33333333333,51.333333333333336,1646.5581208003657,500+,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
106119.0,53.0,2002.2449052368102,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.10024417396955797
21385.333333333332,18.0,1188.0734140332884,50-99,Mental Health,Government,Rural,Non-Teaching,Yes,No,0,0.0033333333333333335
11297.666666666666,7.0,1613.9500753094162,1-49,Mental Health,Government,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
33224.0,15.0,2214.9318567120954,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,1,0.7866666666666666
22289.0,12.0,1857.4151188207343,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9666666666666667
112998.5,80.5,1403.7079001605093,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.0
40403.0,40.0,1010.074747481313,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.023333333333333334
8291.666666666666,6.0,1381.9421412075424,1-49,Mental Health,Government,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
75626.66666666667,52.0,1454.35869467461,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
53317.333333333336,18.0,2962.0724284782805,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9691573369159577
62192.333333333336,43.0,1446.3329969768224,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
30790.0,16.0,1924.3737972663766,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,Yes,Yes,1,0.96
22806.333333333332,15.333333333333334,1487.3685951943944,150-199,Mental Health,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.023333333333333334
35471.0,20.333333333333332,1744.4745518977616,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,Yes,Yes,1,0.9566666666666667
57942.0,47.0,1232.8082483386704,300-499,Mental Health,Government,Urban,Teaching,Yes,No,0,0.0
25407.666666666668,16.0,1587.9781741803079,1-49,Mental Health,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
23200.666666666668,15.0,1546.710079971058,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.04666666666666667
79146.5,63.0,1256.2934513819919,500+,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
86469.0,80.5,1074.148934888331,500+,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
112241.5,80.5,1394.3041746205993,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
96961.66666666667,77.33333333333333,1253.8144930412295,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.0
17293.0,20.0,864.6495676752162,200-299,Mental Health,Investor Owned,Urban,Non-Teaching,Yes,Yes,0,0.02
37200.666666666664,47.0,791.5033776943167,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.010573780737851575
39953.666666666664,40.0,998.8414169563123,300-499,Mental Health,Government,Urban,Non-Teaching,No,No,0,0.012211178477951164
60332.5,80.5,749.4719565873346,300-499,Mental Health,Government,Urban,Teaching,No,No,0,0.0
63761.0,48.0,1328.3538899262728,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0072404474045182415
26922.5,8.0,3365.3082933646333,200-299,Mental Health,Government,Urban,Non-Teaching,No,No,1,0.9033333333333333
44178.666666666664,38.0,1162.5961852817054,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.013333333333333334
77978.0,72.0,1083.027627357274,200-299,Mental Health,Government,Urban,Non-Teaching,No,Yes,0,0.01
31841.333333333332,28.666666666666668,1110.7437985777447,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.12333333333333334
10480.666666666666,12.0,873.3881610654213,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.020811610166007178
43609.0,59.0,739.135467943141,300-499,Mental Health,Government,Urban,Teaching,No,No,0,0.0033333333333333335
20186.666666666668,19.0,1062.4555811637292,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
11045.666666666666,12.0,920.4714551626762,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.04
26493.666666666668,35.0,756.9616884871366,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.006666666666666667
17995.0,16.0,1124.686797070752,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.091526083979053
49033.666666666664,28.0,1751.2017555231826,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.98
41087.333333333336,25.333333333333332,1621.8677808416658,150-199,Mental Health,Government,Urban,Non-Teaching,Yes,Yes,0,0.06666666666666667
29388.666666666668,14.0,2099.1889767697785,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.44333333333333336
25987.0,11.0,2362.4523977705476,50-99,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,1,0.9333333333333333
103851.33333333333,46.666666666666664,2225.385237417449,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.8633333333333333
25632.666666666668,18.0,1424.0362459057894,50-99,Mental Health,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.0033333333333333335
20801.333333333332,22.0,945.5147217357325,50-99,Mental Health,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.0033333333333333335
19784.666666666668,11.0,1798.6044255111285,150-199,Mental Health,Investor Owned,Rural,Non-Teaching,No,Yes,1,0.96
27192.666666666668,23.0,1182.2893410336198,100-149,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.09666666666666666
33189.666666666664,15.0,2212.6429693491314,150-199,Mental Health,Government,Urban,Non-Teaching,No,No,1,0.9
39927.666666666664,19.0,2101.4550343219116,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.6285589863570229
13136.0,22.0,597.0906376860738,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.15333333333333332
1620.0,7.0,231.42824081679885,100-149,Mental Health,Investor Owned,Rural,Non-Teaching,No,No,0,0.016666666666666666
41904.5,26.0,1611.7109185727236,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.006666666666666667
14532.0,17.0,854.8230265746903,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.01
32738.0,24.0,1364.0827649655146,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.09
22042.666666666668,22.0,1001.9389385126037,1-49,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.11
18819.5,10.0,1881.948118051882,50-99,Mental Health,Government,Rural,Non-Teaching,No,Yes,1,0.8633333333333333
48621.0,41.0,1185.8777595420097,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
35892.0,40.5,886.2220034019743,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.2707732971130693
9330.0,8.0,1166.2485421893223,1-49,Mental Health,Nonprofit,Rural,Non-Teaching,No,Yes,0,0.03637624734894533
52909.5,40.0,1322.7371693157077,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.4650663492808725
47574.333333333336,35.0,1359.266278304873,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.18
49958.666666666664,25.0,1998.3458673283196,300-499,Mental Health,Government,Urban,Non-Teaching,No,No,1,0.9233333333333333
73416.5,80.5,912.0060978874412,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.01
65069.0,36.0,1807.4717201467442,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.85
33380.333333333336,8.0,4172.536450996104,50-99,Mental Health,Government,Rural,Non-Teaching,No,No,1,0.9466666666666667
67463.5,30.0,2248.7825837391388,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.5423031152079125
28103.666666666668,13.333333333333334,2107.7734191699356,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,Yes,No,1,0.8766666666666667
3986.3333333333335,6.0,664.3877815759197,100-149,Mental Health,Government,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
24901.0,28.0,889.3211109567461,200-299,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.006666666666666667
42502.0,26.0,1634.691678964739,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
9721.666666666666,11.0,883.7870753450829,1-49,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.12666666666666668
9916.0,7.0,1416.5694049008503,1-49,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.06813186817147149
57303.333333333336,51.0,1123.594550929173,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
24714.666666666668,13.0,1901.1267427230187,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.3361843735315477
57780.0,45.0,1283.99971466673,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
48864.0,27.0,1809.7771074899601,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.7666666666666667
8867.0,9.0,985.2211275320806,1-49,Mental Health,Investor Owned,Rural,Non-Teaching,No,No,0,0.006666666666666667
17207.5,15.0,1147.1659018893988,50-99,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.023333333333333334
35628.0,29.5,1207.728404159863,200-299,Mental Health,Investor Owned,Urban,Non-Teaching,No,Yes,0,0.0
8424.666666666666,8.333333333333334,1010.9587868494557,50-99,Mental Health,Government,Urban,Non-Teaching,Yes,No,0,0.01
53276.0,30.0,1775.8660747113086,150-199,Mental Health,Nonprofit,Urban,Teaching,No,Yes,1,0.96
31739.5,34.0,933.5144313192848,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.09666666666666666
77669.33333333333,33.0,2353.6154483993587,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,1,0.8666666666666667
51875.333333333336,32.0,1621.1036600717728,200-299,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.03
72098.66666666667,40.0,1802.4662160501127,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.4650663492808725
18690.333333333332,12.0,1557.5264798390444,1-49,Mental Health,Government,Rural,Non-Teaching,Yes,No,0,0.01
28291.666666666668,14.0,2020.8318898819837,50-99,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.7966666666666666
59761.5,80.5,742.3787897666099,300-499,Mental Health,Government,Urban,Non-Teaching,Yes,Yes,0,0.0033333333333333335
33321.0,24.0,1388.3744215106578,150-199,Mental Health,Government,Rural,Non-Teaching,Yes,Yes,0,0.0033333333333333335
28867.333333333332,15.0,1924.4876058971515,100-149,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.5933333333333334
30663.666666666668,18.0,1703.536090628098,50-99,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.03
40721.5,38.5,1057.70102397376,200-299,Mental Health,Government,Urban,Non-Teaching,No,No,0,0.0033333333333333335
40176.0,28.0,1434.8566304083463,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.6566666666666666
7952.0,6.0,1325.331124448126,1-49,Mental Health,Nonprofit,Rural,Non-Teaching,No,No,0,0.0
22600.333333333332,14.0,1614.3083707321161,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.07951770686488104
45771.666666666664,31.0,1476.5049000521826,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
26971.5,11.0,2451.952316406985,1-49,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.8966666666666666
59699.0,44.0,1356.7951461829211,200-299,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.013333333333333334
36398.0,40.0,909.9497725125568,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
69248.0,54.0,1282.3701328944198,150-199,Mental Health,Government,Urban,Non-Teaching,No,No,0,0.0
112998.5,80.0,1412.4810734398657,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.0
9934.0,5.0,1986.7960264079472,1-49,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.7904721638312779
15236.0,11.0,1385.0896499185,1-49,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.12666666666666668
26490.0,24.0,1103.7495401043584,100-149,Mental Health,Nonprofit,Rural,Non-Teaching,No,No,0,0.0
9268.0,9.0,1029.7766335815184,50-99,Mental Health,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.006666666666666667
63937.0,48.0,1332.0205558290509,300-499,Mental Health,Nonprofit,Urban,Teaching,No,Yes,0,0.02666666666666667
11554.0,12.0,962.8325309728909,50-99,Mental Health,Investor Owned,Rural,Non-Teaching,Yes,Yes,0,0.01
30623.0,20.0,1531.149234425383,150-199,Mental Health,Government,Rural,Non-Teaching,Yes,Yes,0,0.006666666666666667
74433.0,36.0,2067.582759004789,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9766666666666667
45491.0,30.0,1516.3661612112796,200-299,Mental Health,Government,Urban,Teaching,No,Yes,0,0.013333333333333334
53560.0,40.0,1338.9996652500836,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
2364.0,2.0,1181.9940900295499,1-49,Mental Health,Nonprofit,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
41196.0,26.0,1584.4609290534888,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.13
72057.0,46.0,1566.456181205178,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,Yes,No,0,0.0
33564.0,14.0,2397.4268589808153,150-199,Mental Health,Government,Urban,Non-Teaching,No,No,1,0.9
31471.5,22.0,1430.5220770354194,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0343102898829263
33640.5,16.0,2102.52993591879,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.5741537303949358
52043.0,50.0,1040.8597918280416,500+,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0
29638.0,21.0,1411.3326612701612,150-199,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.03333333333333333
25109.5,16.0,1569.3427691607694,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.5741537303949358
50599.5,24.0,2108.3116215368245,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,1,0.8466666666666667
109217.0,29.0,3766.1021496199482,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,Yes,Yes,1,0.93
10799.0,13.0,830.6916686987164,1-49,Mental Health,Government,Rural,Non-Teaching,No,Yes,0,0.0
6472.0,8.0,808.998988751264,150-199,Mental Health,Nonprofit,Rural,Non-Teaching,No,No,0,0.0
23312.0,18.0,1295.110391605338,100-149,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,0,0.08
27460.0,23.0,1193.912524385859,150-199,Mental Health,Government,Urban,Non-Teaching,No,No,0,0.09666666666666666
11497.0,69.0,166.62316425751243,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
112998.5,72.0,1569.4233931356398,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.01
87345.0,64.0,1364.7654117554043,500+,Mental Health,Investor Owned,Urban,Teaching,Yes,Yes,0,0.0
51767.0,26.0,1991.0376957547323,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.8166666666666667
99973.0,59.0,1694.4573399224846,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.09333333333333334
30920.5,20.0,1546.0242269878865,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.08855897399127166
56462.0,31.0,1821.3542511760481,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.5802270032094211
45169.5,29.0,1557.56842842468,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.06180301940779208
107243.0,53.0,2023.4524484051983,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,1,0.87
42886.0,25.0,1715.4393138242744,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.13333333333333333
112998.5,80.5,1403.7079001605093,300-499,Mental Health,Nonprofit,Urban,Teaching,Yes,No,0,0.0
62646.0,24.0,2610.2489123962864,300-499,Mental Health,Nonprofit,Urban,Teaching,No,Yes,1,0.9566666666666667
4339.5,4.0,1084.8722878192805,1-49,Mental Health,Nonprofit,Frontier,Non-Teaching,Yes,Yes,0,0.006666666666666667
14965.0,39.0,383.7178503287563,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.0033333333333333335
112998.5,80.5,1403.7079001605093,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.0
5637.5,7.0,805.3559923485824,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.023333333333333334
82844.0,62.0,1336.1933328720431,300-499,Mental Health,Investor Owned,Urban,Teaching,Yes,Yes,0,0.0
13380.0,22.0,608.1815417356629,200-299,Mental Health,Investor Owned,Urban,Non-Teaching,No,No,0,0.05333333333333334
17158.0,17.0,1009.293523944986,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.015341710447505302
43220.0,40.0,1080.4997298750675,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,0,0.023333333333333334
63151.0,40.0,1578.7746053063486,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.009788742936267357
73413.0,36.0,2039.249433541824,200-299,Mental Health,Nonprofit,Urban,Teaching,No,No,1,0.8933333333333333
74166.0,30.0,2472.199175933608,300-499,Mental Health,Nonprofit,Urban,Teaching,No,No,1,0.93
39333.0,24.0,1638.8743171357012,200-299,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.0
53345.0,27.0,1975.740008985182,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.7766666666666666
59695.0,30.0,1989.8326700557766,150-199,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,1,0.9766666666666667
71708.0,73.0,982.3012353012006,300-499,Mental Health,Government,Urban,Teaching,Yes,Yes,0,0.0
45896.0,35.0,1311.313911053168,150-199,Mental Health,Government,Urban,Non-Teaching,No,No,0,0.02666666666666667
34054.5,18.0,1891.9156156024358,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,1,0.9338139441741113
23820.0,19.5,1221.5378351088025,100-149,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.17
32229.0,23.0,1401.260260321626,50-99,Mental Health,Nonprofit,Urban,Non-Teaching,No,Yes,0,0.03666666666666667
2837.0,2.0,1418.4929075354623,1-49,Mental Health,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
23943.0,20.0,1197.1494014252994,300-499,Mental Health,Investor Owned,Urban,Non-Teaching,Yes,No,0,0.03
32425.0,41.0,790.8534656454962,300-499,Mental Health,Government,Urban,Teaching,No,No,0,0.0
28244.0,16.0,1765.2488967194397,100-149,Mental Health,Nonprofit,Rural,Non-Teaching,Yes,Yes,1,0.8133333333333334
4834.0,4.0,1208.4969787575533,50-99,Mental Health,Government,Frontier,Non-Teaching,Yes,Yes,0,0.0
58831.0,56.0,1050.5533838297529,300-499,Mental Health,Nonprofit,Urban,Non-Teaching,No,No,0,0.2947497771552273
